CARD_ID,CUSTOMER_ID,CARD_BRAND,CARD_TYPE,CREDIT_LIMIT,CARD_STATUS
CARD02410,C02410,JCB,Gold,10000000,ACTIVE
CARD02411,C02411,Amex,Infinite,100000000,ACTIVE
CARD02412,C02412,JCB,Infinite,20000000,ACTIVE
CARD02413,C02413,Amex,Gold,50000000,ACTIVE
CARD02414,C02414,Amex,Gold,30000000,ACTIVE
CARD02415,C02415,VISA,Platinum,500000000,BLOCKED
CARD02416,C02416,JCB,Platinum,30000000,ACTIVE
CARD02417,C02417,JCB,Infinite,100000000,ACTIVE
CARD02418,C02418,JCB,Gold,50000000,ACTIVE
CARD02419,C02419,VISA,Classic,500000000,ACTIVE
CARD02420,C02420,JCB,Infinite,200000000,ACTIVE
CARD02421,C02421,MasterCard,Gold,500000000,ACTIVE
CARD02422,C02422,Amex,Classic,20000000,ACTIVE
CARD02423,C02423,MasterCard,Gold,20000000,ACTIVE
CARD02424,C02424,JCB,Platinum,10000000,ACTIVE
CARD02425,C02425,JCB,Classic,200000000,ACTIVE
CARD02426,C02426,JCB,Classic,200000000,ACTIVE
CARD02427,C02427,Amex,Infinite,500000000,ACTIVE
CARD02428,C02428,JCB,Platinum,10000000,ACTIVE
CARD02429,C02429,VISA,Classic,200000000,ACTIVE
CARD02430,C02430,JCB,Classic,500000000,ACTIVE
CARD02431,C02431,Amex,Classic,200000000,ACTIVE
CARD02432,C02432,JCB,Gold,10000000,ACTIVE
CARD02433,C02433,Amex,Platinum,200000000,ACTIVE
CARD02434,C02434,JCB,Infinite,10000000,BLOCKED
CARD02435,C02435,JCB,Classic,100000000,ACTIVE
CARD02436,C02436,JCB,Gold,20000000,ACTIVE
CARD02437,C02437,JCB,Gold,10000000,ACTIVE
CARD02438,C02438,MasterCard,Gold,20000000,ACTIVE
CARD02439,C02439,JCB,Gold,50000000,ACTIVE
CARD02440,C02440,MasterCard,Classic,200000000,ACTIVE
CARD02441,C02441,JCB,Infinite,30000000,ACTIVE
CARD02442,C02442,VISA,Infinite,50000000,BLOCKED
CARD02443,C02443,VISA,Infinite,100000000,ACTIVE
CARD02444,C02444,VISA,Infinite,10000000,ACTIVE
CARD02445,C02445,Amex,Infinite,500000000,ACTIVE
CARD02446,C02446,VISA,Platinum,200000000,ACTIVE
CARD02447,C02447,Amex,Platinum,50000000,BLOCKED
CARD02448,C02448,VISA,Platinum,10000000,ACTIVE
CARD02449,C02449,JCB,Platinum,30000000,ACTIVE
CARD02450,C02450,VISA,Classic,50000000,ACTIVE
CARD02451,C02451,MasterCard,Infinite,10000000,ACTIVE
CARD02452,C02452,Amex,Gold,30000000,ACTIVE
CARD02453,C02453,Amex,Classic,100000000,ACTIVE
CARD02454,C02454,Amex,Infinite,500000000,ACTIVE
CARD02455,C02455,JCB,Infinite,100000000,ACTIVE
CARD02456,C02456,JCB,Platinum,20000000,ACTIVE
CARD02457,C02457,Amex,Classic,10000000,ACTIVE
CARD02458,C02458,VISA,Infinite,100000000,ACTIVE
CARD02459,C02459,Amex,Gold,500000000,ACTIVE
CARD02460,C02460,VISA,Classic,200000000,ACTIVE
CARD02461,C02461,VISA,Platinum,20000000,ACTIVE
CARD02462,C02462,JCB,Platinum,20000000,ACTIVE
CARD02463,C02463,JCB,Platinum,10000000,ACTIVE
CARD02464,C02464,MasterCard,Platinum,500000000,ACTIVE
CARD02465,C02465,Amex,Classic,50000000,ACTIVE
CARD02466,C02466,VISA,Gold,100000000,BLOCKED
CARD02467,C02467,VISA,Platinum,200000000,ACTIVE
CARD02468,C02468,MasterCard,Infinite,50000000,ACTIVE
CARD02469,C02469,Amex,Infinite,20000000,ACTIVE
CARD02470,C02470,Amex,Infinite,20000000,ACTIVE
CARD02471,C02471,Amex,Gold,10000000,ACTIVE
CARD02472,C02472,VISA,Classic,500000000,ACTIVE
CARD02473,C02473,JCB,Infinite,200000000,ACTIVE
CARD02474,C02474,VISA,Infinite,50000000,ACTIVE
CARD02475,C02475,VISA,Platinum,200000000,ACTIVE
CARD02476,C02476,MasterCard,Classic,500000000,ACTIVE
CARD02477,C02477,Amex,Platinum,500000000,ACTIVE
CARD02478,C02478,MasterCard,Platinum,10000000,ACTIVE
CARD02479,C02479,VISA,Platinum,50000000,ACTIVE
CARD02480,C02480,MasterCard,Platinum,20000000,BLOCKED
CARD02481,C02481,MasterCard,Gold,30000000,ACTIVE
CARD02482,C02482,VISA,Gold,10000000,ACTIVE
CARD02483,C02483,VISA,Gold,100000000,ACTIVE
CARD02484,C02484,Amex,Platinum,20000000,ACTIVE
CARD02485,C02485,JCB,Gold,10000000,ACTIVE
CARD02486,C02486,MasterCard,Infinite,200000000,ACTIVE
CARD02487,C02487,VISA,Classic,200000000,ACTIVE
CARD02488,C02488,Amex,Platinum,10000000,ACTIVE
CARD02489,C02489,Amex,Gold,100000000,ACTIVE
CARD02490,C02490,MasterCard,Platinum,10000000,ACTIVE
CARD02491,C02491,MasterCard,Gold,200000000,ACTIVE
CARD02492,C02492,JCB,Platinum,50000000,ACTIVE
CARD02493,C02493,JCB,Gold,50000000,ACTIVE
CARD02494,C02494,MasterCard,Infinite,10000000,ACTIVE
CARD02495,C02495,Amex,Infinite,30000000,ACTIVE
CARD02496,C02496,JCB,Platinum,50000000,ACTIVE
CARD02497,C02497,JCB,Platinum,30000000,ACTIVE
CARD02498,C02498,VISA,Infinite,50000000,BLOCKED
CARD02499,C02499,Amex,Platinum,20000000,ACTIVE
CARD02500,C02500,JCB,Infinite,500000000,ACTIVE
CARD02501,C02501,VISA,Gold,200000000,ACTIVE
CARD02502,C02502,JCB,Platinum,200000000,ACTIVE
CARD02503,C02503,VISA,Gold,30000000,ACTIVE
CARD02504,C02504,JCB,Gold,100000000,ACTIVE
CARD02505,C02505,MasterCard,Platinum,100000000,ACTIVE
CARD02506,C02506,VISA,Platinum,30000000,ACTIVE
CARD02507,C02507,VISA,Gold,100000000,ACTIVE
CARD02508,C02508,MasterCard,Gold,30000000,ACTIVE
CARD02509,C02509,VISA,Classic,50000000,ACTIVE
CARD02510,C02510,Amex,Infinite,200000000,ACTIVE
CARD02511,C02511,JCB,Infinite,10000000,ACTIVE
CARD02512,C02512,VISA,Infinite,50000000,ACTIVE
CARD02513,C02513,JCB,Infinite,100000000,ACTIVE
CARD02514,C02514,VISA,Infinite,500000000,ACTIVE
CARD02515,C02515,MasterCard,Platinum,100000000,ACTIVE
CARD02516,C02516,VISA,Infinite,50000000,ACTIVE
CARD02517,C02517,Amex,Platinum,30000000,ACTIVE
CARD02518,C02518,VISA,Gold,100000000,ACTIVE
CARD02519,C02519,Amex,Infinite,200000000,ACTIVE
CARD02520,C02520,JCB,Gold,500000000,ACTIVE
CARD02521,C02521,Amex,Infinite,50000000,ACTIVE
CARD02522,C02522,Amex,Platinum,500000000,ACTIVE
CARD02523,C02523,Amex,Gold,500000000,ACTIVE
CARD02524,C02524,Amex,Gold,50000000,BLOCKED
CARD02525,C02525,JCB,Platinum,10000000,ACTIVE
CARD02526,C02526,MasterCard,Classic,200000000,ACTIVE
CARD02527,C02527,MasterCard,Gold,100000000,ACTIVE
CARD02528,C02528,MasterCard,Infinite,100000000,ACTIVE
CARD02529,C02529,Amex,Platinum,200000000,ACTIVE
CARD02530,C02530,JCB,Gold,20000000,ACTIVE
CARD02531,C02531,MasterCard,Gold,200000000,ACTIVE
CARD02532,C02532,JCB,Classic,20000000,ACTIVE
CARD02533,C02533,MasterCard,Infinite,50000000,ACTIVE
CARD02534,C02534,MasterCard,Gold,100000000,ACTIVE
CARD02535,C02535,JCB,Infinite,100000000,ACTIVE
CARD02536,C02536,MasterCard,Infinite,500000000,ACTIVE
CARD02537,C02537,MasterCard,Platinum,20000000,ACTIVE
CARD02538,C02538,MasterCard,Infinite,20000000,BLOCKED
CARD02539,C02539,MasterCard,Platinum,500000000,ACTIVE
CARD02540,C02540,MasterCard,Platinum,50000000,ACTIVE
CARD02541,C02541,JCB,Classic,10000000,ACTIVE
CARD02542,C02542,VISA,Platinum,10000000,ACTIVE
CARD02543,C02543,VISA,Classic,50000000,BLOCKED
CARD02544,C02544,MasterCard,Platinum,200000000,BLOCKED
CARD02545,C02545,JCB,Platinum,10000000,BLOCKED
CARD02546,C02546,MasterCard,Classic,50000000,BLOCKED
CARD02547,C02547,Amex,Platinum,200000000,ACTIVE
CARD02548,C02548,VISA,Gold,500000000,ACTIVE
CARD02549,C02549,JCB,Infinite,200000000,ACTIVE
CARD02550,C02550,Amex,Gold,30000000,ACTIVE
CARD02551,C02551,VISA,Infinite,30000000,ACTIVE
CARD02552,C02552,MasterCard,Gold,100000000,ACTIVE
CARD02553,C02553,JCB,Platinum,10000000,BLOCKED
CARD02554,C02554,Amex,Gold,500000000,ACTIVE
CARD02555,C02555,MasterCard,Classic,50000000,ACTIVE
CARD02556,C02556,VISA,Infinite,10000000,ACTIVE
CARD02557,C02557,MasterCard,Platinum,200000000,ACTIVE
CARD02558,C02558,MasterCard,Gold,500000000,ACTIVE
CARD02559,C02559,MasterCard,Gold,20000000,ACTIVE
CARD02560,C02560,VISA,Infinite,20000000,ACTIVE
CARD02561,C02561,MasterCard,Infinite,10000000,ACTIVE
CARD02562,C02562,MasterCard,Gold,500000000,ACTIVE
CARD02563,C02563,MasterCard,Platinum,100000000,ACTIVE
CARD02564,C02564,JCB,Classic,100000000,ACTIVE
CARD02565,C02565,VISA,Classic,20000000,ACTIVE
CARD02566,C02566,JCB,Classic,500000000,ACTIVE
CARD02567,C02567,Amex,Classic,100000000,ACTIVE
CARD02568,C02568,MasterCard,Classic,20000000,ACTIVE
CARD02569,C02569,MasterCard,Platinum,20000000,ACTIVE
CARD02570,C02570,MasterCard,Platinum,20000000,ACTIVE
CARD02571,C02571,Amex,Gold,500000000,ACTIVE
CARD02572,C02572,VISA,Classic,30000000,ACTIVE
CARD02573,C02573,JCB,Infinite,500000000,ACTIVE
CARD02574,C02574,Amex,Gold,30000000,ACTIVE
CARD02575,C02575,JCB,Platinum,30000000,ACTIVE
CARD02576,C02576,Amex,Gold,30000000,ACTIVE
CARD02577,C02577,MasterCard,Infinite,200000000,ACTIVE
CARD02578,C02578,Amex,Classic,50000000,ACTIVE
CARD02579,C02579,VISA,Infinite,20000000,ACTIVE
CARD02580,C02580,Amex,Infinite,30000000,ACTIVE
CARD02581,C02581,Amex,Gold,30000000,ACTIVE
CARD02582,C02582,VISA,Gold,50000000,ACTIVE
CARD02583,C02583,Amex,Infinite,200000000,ACTIVE
CARD02584,C02584,Amex,Classic,20000000,BLOCKED
CARD02585,C02585,VISA,Platinum,500000000,ACTIVE
CARD02586,C02586,Amex,Infinite,30000000,ACTIVE
CARD02587,C02587,VISA,Gold,100000000,ACTIVE
CARD02588,C02588,MasterCard,Classic,100000000,ACTIVE
CARD02589,C02589,JCB,Platinum,500000000,BLOCKED
CARD02590,C02590,MasterCard,Gold,500000000,ACTIVE
CARD02591,C02591,JCB,Infinite,50000000,ACTIVE
CARD02592,C02592,JCB,Gold,50000000,ACTIVE
CARD02593,C02593,Amex,Classic,200000000,ACTIVE
CARD02594,C02594,JCB,Classic,20000000,ACTIVE
CARD02595,C02595,JCB,Platinum,10000000,ACTIVE
CARD02596,C02596,Amex,Infinite,10000000,ACTIVE
CARD02597,C02597,MasterCard,Gold,200000000,ACTIVE
CARD02598,C02598,JCB,Classic,200000000,ACTIVE
CARD02599,C02599,MasterCard,Gold,100000000,ACTIVE
CARD02600,C02600,MasterCard,Platinum,500000000,ACTIVE
CARD02601,C02601,VISA,Platinum,50000000,ACTIVE
CARD02602,C02602,JCB,Classic,500000000,ACTIVE
CARD02603,C02603,MasterCard,Gold,200000000,ACTIVE
CARD02604,C02604,Amex,Classic,20000000,ACTIVE
CARD02605,C02605,Amex,Classic,10000000,ACTIVE
CARD02606,C02606,JCB,Classic,500000000,ACTIVE
CARD02607,C02607,MasterCard,Platinum,500000000,ACTIVE
CARD02608,C02608,JCB,Infinite,200000000,ACTIVE
CARD02609,C02609,JCB,Gold,10000000,ACTIVE
CARD02610,C02610,JCB,Platinum,500000000,ACTIVE
CARD02611,C02611,VISA,Platinum,10000000,ACTIVE
CARD02612,C02612,Amex,Gold,500000000,BLOCKED
CARD02613,C02613,MasterCard,Platinum,500000000,ACTIVE
CARD02614,C02614,MasterCard,Gold,200000000,ACTIVE
CARD02615,C02615,Amex,Infinite,30000000,ACTIVE
CARD02616,C02616,MasterCard,Infinite,500000000,ACTIVE
CARD02617,C02617,MasterCard,Classic,500000000,ACTIVE
CARD02618,C02618,VISA,Classic,10000000,ACTIVE
CARD02619,C02619,VISA,Gold,500000000,BLOCKED
CARD02620,C02620,VISA,Infinite,20000000,BLOCKED
CARD02621,C02621,Amex,Platinum,30000000,ACTIVE
CARD02622,C02622,MasterCard,Infinite,30000000,ACTIVE
CARD02623,C02623,VISA,Classic,500000000,ACTIVE
CARD02624,C02624,VISA,Classic,500000000,ACTIVE
CARD02625,C02625,Amex,Classic,100000000,ACTIVE
CARD02626,C02626,Amex,Infinite,500000000,ACTIVE
CARD02627,C02627,MasterCard,Infinite,10000000,ACTIVE
CARD02628,C02628,Amex,Infinite,200000000,ACTIVE
CARD02629,C02629,Amex,Gold,50000000,ACTIVE
CARD02630,C02630,JCB,Gold,20000000,ACTIVE
CARD02631,C02631,MasterCard,Platinum,200000000,ACTIVE
CARD02632,C02632,Amex,Classic,500000000,ACTIVE
CARD02633,C02633,MasterCard,Gold,30000000,ACTIVE
CARD02634,C02634,VISA,Gold,10000000,ACTIVE
CARD02635,C02635,JCB,Infinite,50000000,ACTIVE
CARD02636,C02636,Amex,Gold,200000000,ACTIVE
CARD02637,C02637,MasterCard,Infinite,200000000,ACTIVE
CARD02638,C02638,Amex,Infinite,20000000,ACTIVE
CARD02639,C02639,JCB,Classic,50000000,ACTIVE
CARD02640,C02640,JCB,Infinite,10000000,ACTIVE
CARD02641,C02641,Amex,Gold,20000000,ACTIVE
CARD02642,C02642,JCB,Platinum,50000000,ACTIVE
CARD02643,C02643,VISA,Infinite,500000000,ACTIVE
CARD02644,C02644,JCB,Infinite,500000000,ACTIVE
CARD02645,C02645,Amex,Classic,200000000,ACTIVE
CARD02646,C02646,Amex,Gold,50000000,ACTIVE
CARD02647,C02647,Amex,Platinum,50000000,ACTIVE
CARD02648,C02648,JCB,Classic,500000000,ACTIVE
CARD02649,C02649,MasterCard,Infinite,200000000,BLOCKED
CARD02650,C02650,Amex,Gold,20000000,ACTIVE
CARD02651,C02651,MasterCard,Classic,50000000,ACTIVE
CARD02652,C02652,JCB,Classic,30000000,ACTIVE
CARD02653,C02653,Amex,Gold,30000000,ACTIVE
CARD02654,C02654,VISA,Classic,10000000,ACTIVE
CARD02655,C02655,JCB,Gold,10000000,ACTIVE
CARD02656,C02656,Amex,Gold,100000000,ACTIVE
CARD02657,C02657,Amex,Classic,200000000,ACTIVE
CARD02658,C02658,Amex,Platinum,10000000,ACTIVE
CARD02659,C02659,Amex,Gold,20000000,ACTIVE
CARD02660,C02660,Amex,Classic,10000000,ACTIVE
CARD02661,C02661,VISA,Platinum,200000000,ACTIVE
CARD02662,C02662,JCB,Gold,200000000,ACTIVE
CARD02663,C02663,VISA,Gold,500000000,ACTIVE
CARD02664,C02664,MasterCard,Gold,100000000,ACTIVE
CARD02665,C02665,Amex,Classic,200000000,ACTIVE
CARD02666,C02666,JCB,Platinum,30000000,ACTIVE
CARD02667,C02667,Amex,Classic,20000000,BLOCKED
CARD02668,C02668,VISA,Classic,50000000,ACTIVE
CARD02669,C02669,VISA,Classic,100000000,ACTIVE
CARD02670,C02670,JCB,Gold,30000000,ACTIVE
CARD02671,C02671,VISA,Infinite,100000000,ACTIVE
CARD02672,C02672,Amex,Classic,20000000,ACTIVE
CARD02673,C02673,JCB,Gold,10000000,ACTIVE
CARD02674,C02674,VISA,Gold,100000000,ACTIVE
CARD02675,C02675,Amex,Gold,10000000,ACTIVE
CARD02676,C02676,JCB,Gold,200000000,ACTIVE
CARD02677,C02677,VISA,Infinite,200000000,ACTIVE
CARD02678,C02678,Amex,Gold,100000000,ACTIVE
CARD02679,C02679,JCB,Classic,20000000,ACTIVE
CARD02680,C02680,VISA,Classic,50000000,ACTIVE
CARD02681,C02681,MasterCard,Gold,20000000,ACTIVE
CARD02682,C02682,Amex,Gold,100000000,ACTIVE
CARD02683,C02683,VISA,Platinum,500000000,ACTIVE
CARD02684,C02684,VISA,Infinite,500000000,ACTIVE
CARD02685,C02685,MasterCard,Platinum,50000000,BLOCKED
CARD02686,C02686,MasterCard,Classic,100000000,BLOCKED
CARD02687,C02687,MasterCard,Classic,30000000,ACTIVE
CARD02688,C02688,JCB,Infinite,100000000,ACTIVE
CARD02689,C02689,JCB,Platinum,20000000,ACTIVE
CARD02690,C02690,Amex,Platinum,30000000,ACTIVE
CARD02691,C02691,VISA,Gold,30000000,ACTIVE
CARD02692,C02692,Amex,Classic,30000000,ACTIVE
CARD02693,C02693,JCB,Infinite,10000000,ACTIVE
CARD02694,C02694,JCB,Infinite,500000000,BLOCKED
CARD02695,C02695,JCB,Platinum,30000000,ACTIVE
CARD02696,C02696,Amex,Classic,500000000,ACTIVE
CARD02697,C02697,VISA,Gold,20000000,ACTIVE
CARD02698,C02698,VISA,Gold,100000000,ACTIVE
CARD02699,C02699,VISA,Classic,30000000,ACTIVE
CARD02700,C02700,Amex,Infinite,200000000,ACTIVE
CARD02701,C02701,JCB,Infinite,20000000,ACTIVE
CARD02702,C02702,VISA,Gold,50000000,ACTIVE
CARD02703,C02703,VISA,Gold,500000000,ACTIVE
CARD02704,C02704,MasterCard,Classic,200000000,ACTIVE
CARD02705,C02705,VISA,Gold,200000000,BLOCKED
CARD02706,C02706,JCB,Platinum,50000000,ACTIVE
CARD02707,C02707,JCB,Classic,50000000,ACTIVE
CARD02708,C02708,JCB,Infinite,200000000,ACTIVE
CARD02709,C02709,Amex,Gold,10000000,ACTIVE
CARD02710,C02710,JCB,Infinite,10000000,ACTIVE
CARD02711,C02711,JCB,Platinum,20000000,ACTIVE
CARD02712,C02712,Amex,Classic,20000000,ACTIVE
CARD02713,C02713,MasterCard,Infinite,20000000,ACTIVE
CARD02714,C02714,JCB,Gold,20000000,ACTIVE
CARD02715,C02715,VISA,Infinite,100000000,ACTIVE
CARD02716,C02716,JCB,Classic,500000000,ACTIVE
CARD02717,C02717,JCB,Gold,20000000,ACTIVE
CARD02718,C02718,MasterCard,Platinum,100000000,ACTIVE
CARD02719,C02719,JCB,Classic,30000000,ACTIVE
CARD02720,C02720,VISA,Platinum,10000000,ACTIVE
CARD02721,C02721,MasterCard,Gold,50000000,ACTIVE
CARD02722,C02722,VISA,Platinum,50000000,BLOCKED
CARD02723,C02723,Amex,Classic,10000000,BLOCKED
CARD02724,C02724,VISA,Classic,30000000,ACTIVE
CARD02725,C02725,MasterCard,Infinite,30000000,ACTIVE
CARD02726,C02726,JCB,Platinum,50000000,ACTIVE
CARD02727,C02727,VISA,Classic,10000000,ACTIVE
CARD02728,C02728,Amex,Infinite,500000000,ACTIVE
CARD02729,C02729,MasterCard,Gold,200000000,ACTIVE
CARD02730,C02730,MasterCard,Platinum,30000000,ACTIVE
CARD02731,C02731,JCB,Gold,500000000,ACTIVE
CARD02732,C02732,Amex,Classic,10000000,BLOCKED
CARD02733,C02733,JCB,Platinum,30000000,ACTIVE
CARD02734,C02734,VISA,Gold,100000000,ACTIVE
CARD02735,C02735,JCB,Gold,500000000,ACTIVE
CARD02736,C02736,VISA,Platinum,500000000,ACTIVE
CARD02737,C02737,MasterCard,Gold,20000000,ACTIVE
CARD02738,C02738,VISA,Classic,30000000,ACTIVE
CARD02739,C02739,MasterCard,Infinite,10000000,ACTIVE
CARD02740,C02740,JCB,Classic,100000000,ACTIVE
CARD02741,C02741,JCB,Classic,500000000,ACTIVE
CARD02742,C02742,VISA,Infinite,100000000,ACTIVE
CARD02743,C02743,MasterCard,Platinum,500000000,ACTIVE
CARD02744,C02744,VISA,Platinum,100000000,ACTIVE
CARD02745,C02745,MasterCard,Gold,50000000,ACTIVE
CARD02746,C02746,MasterCard,Gold,30000000,ACTIVE
CARD02747,C02747,MasterCard,Platinum,500000000,ACTIVE
CARD02748,C02748,Amex,Platinum,50000000,ACTIVE
CARD02749,C02749,VISA,Classic,50000000,ACTIVE
CARD02750,C02750,MasterCard,Classic,100000000,ACTIVE
CARD02751,C02751,Amex,Gold,10000000,ACTIVE
CARD02752,C02752,JCB,Classic,200000000,ACTIVE
CARD02753,C02753,Amex,Classic,200000000,ACTIVE
CARD02754,C02754,VISA,Platinum,20000000,ACTIVE
CARD02755,C02755,MasterCard,Classic,500000000,ACTIVE
CARD02756,C02756,Amex,Classic,20000000,ACTIVE
CARD02757,C02757,VISA,Infinite,10000000,ACTIVE
CARD02758,C02758,Amex,Infinite,30000000,ACTIVE
CARD02759,C02759,JCB,Infinite,20000000,ACTIVE
CARD02760,C02760,Amex,Gold,50000000,ACTIVE
CARD02761,C02761,VISA,Gold,50000000,ACTIVE
CARD02762,C02762,VISA,Gold,20000000,ACTIVE
CARD02763,C02763,Amex,Gold,20000000,ACTIVE
CARD02764,C02764,JCB,Gold,10000000,ACTIVE
CARD02765,C02765,VISA,Gold,20000000,ACTIVE
CARD02766,C02766,MasterCard,Platinum,100000000,ACTIVE
CARD02767,C02767,VISA,Classic,500000000,ACTIVE
CARD02768,C02768,MasterCard,Classic,30000000,ACTIVE
CARD02769,C02769,MasterCard,Platinum,200000000,ACTIVE
CARD02770,C02770,VISA,Platinum,20000000,ACTIVE
CARD02771,C02771,MasterCard,Platinum,100000000,ACTIVE
CARD02772,C02772,VISA,Platinum,500000000,ACTIVE
CARD02773,C02773,Amex,Classic,50000000,ACTIVE
CARD02774,C02774,VISA,Platinum,50000000,ACTIVE
CARD02775,C02775,MasterCard,Infinite,20000000,ACTIVE
CARD02776,C02776,Amex,Classic,30000000,ACTIVE
CARD02777,C02777,Amex,Infinite,10000000,ACTIVE
CARD02778,C02778,VISA,Gold,50000000,ACTIVE
CARD02779,C02779,Amex,Gold,200000000,ACTIVE
CARD02780,C02780,VISA,Platinum,10000000,ACTIVE
CARD02781,C02781,VISA,Gold,10000000,ACTIVE
CARD02782,C02782,VISA,Platinum,20000000,ACTIVE
CARD02783,C02783,MasterCard,Classic,500000000,ACTIVE
CARD02784,C02784,JCB,Infinite,10000000,ACTIVE
CARD02785,C02785,VISA,Infinite,200000000,ACTIVE
CARD02786,C02786,Amex,Platinum,10000000,BLOCKED
CARD02787,C02787,JCB,Platinum,50000000,ACTIVE
CARD02788,C02788,VISA,Platinum,30000000,ACTIVE
CARD02789,C02789,Amex,Infinite,10000000,ACTIVE
CARD02790,C02790,MasterCard,Infinite,500000000,ACTIVE
CARD02791,C02791,JCB,Infinite,200000000,ACTIVE
CARD02792,C02792,JCB,Platinum,100000000,ACTIVE
CARD02793,C02793,JCB,Platinum,20000000,ACTIVE
CARD02794,C02794,VISA,Platinum,20000000,ACTIVE
CARD02795,C02795,JCB,Gold,30000000,ACTIVE
CARD02796,C02796,VISA,Platinum,20000000,ACTIVE
CARD02797,C02797,JCB,Infinite,20000000,ACTIVE
CARD02798,C02798,MasterCard,Infinite,100000000,ACTIVE
CARD02799,C02799,JCB,Gold,10000000,ACTIVE
CARD02800,C02800,VISA,Infinite,20000000,ACTIVE
CARD02801,C02801,MasterCard,Platinum,20000000,ACTIVE
CARD02802,C02802,Amex,Platinum,50000000,ACTIVE
CARD02803,C02803,VISA,Infinite,10000000,ACTIVE
CARD02804,C02804,MasterCard,Infinite,20000000,ACTIVE
CARD02805,C02805,MasterCard,Gold,20000000,ACTIVE
CARD02806,C02806,JCB,Platinum,100000000,ACTIVE
CARD02807,C02807,JCB,Platinum,20000000,ACTIVE
CARD02808,C02808,MasterCard,Classic,500000000,ACTIVE
CARD02809,C02809,JCB,Classic,50000000,ACTIVE
CARD02810,C02810,VISA,Gold,50000000,ACTIVE
CARD02811,C02811,Amex,Gold,50000000,ACTIVE
CARD02812,C02812,Amex,Platinum,100000000,ACTIVE
CARD02813,C02813,MasterCard,Infinite,20000000,ACTIVE
CARD02814,C02814,VISA,Platinum,30000000,ACTIVE
CARD02815,C02815,Amex,Classic,30000000,ACTIVE
CARD02816,C02816,MasterCard,Platinum,50000000,ACTIVE
CARD02817,C02817,JCB,Platinum,100000000,ACTIVE
CARD02818,C02818,VISA,Infinite,10000000,ACTIVE
CARD02819,C02819,VISA,Platinum,20000000,ACTIVE
CARD02820,C02820,Amex,Gold,20000000,ACTIVE
CARD02821,C02821,VISA,Classic,100000000,ACTIVE
CARD02822,C02822,MasterCard,Classic,500000000,ACTIVE
CARD02823,C02823,MasterCard,Classic,500000000,ACTIVE
CARD02824,C02824,MasterCard,Infinite,100000000,ACTIVE
CARD02825,C02825,MasterCard,Infinite,200000000,ACTIVE
CARD02826,C02826,MasterCard,Platinum,20000000,ACTIVE
CARD02827,C02827,MasterCard,Classic,200000000,BLOCKED
CARD02828,C02828,Amex,Classic,30000000,ACTIVE
CARD02829,C02829,Amex,Classic,30000000,ACTIVE
CARD02830,C02830,VISA,Gold,30000000,ACTIVE
CARD02831,C02831,MasterCard,Classic,50000000,ACTIVE
CARD02832,C02832,Amex,Platinum,50000000,ACTIVE
CARD02833,C02833,Amex,Classic,30000000,ACTIVE
CARD02834,C02834,VISA,Platinum,10000000,ACTIVE
CARD02835,C02835,MasterCard,Platinum,50000000,ACTIVE
CARD02836,C02836,VISA,Gold,20000000,ACTIVE
CARD02837,C02837,VISA,Classic,20000000,ACTIVE
CARD02838,C02838,JCB,Platinum,20000000,ACTIVE
CARD02839,C02839,Amex,Gold,500000000,ACTIVE
CARD02840,C02840,MasterCard,Infinite,20000000,ACTIVE
CARD02841,C02841,JCB,Classic,50000000,ACTIVE
CARD02842,C02842,Amex,Classic,500000000,ACTIVE
CARD02843,C02843,Amex,Gold,500000000,ACTIVE
CARD02844,C02844,MasterCard,Classic,500000000,ACTIVE
CARD02845,C02845,JCB,Classic,10000000,ACTIVE
CARD02846,C02846,JCB,Gold,50000000,ACTIVE
CARD02847,C02847,MasterCard,Platinum,100000000,ACTIVE
CARD02848,C02848,VISA,Platinum,50000000,ACTIVE
CARD02849,C02849,MasterCard,Gold,30000000,ACTIVE
CARD02850,C02850,JCB,Classic,50000000,ACTIVE
CARD02851,C02851,JCB,Infinite,200000000,ACTIVE
CARD02852,C02852,JCB,Classic,20000000,ACTIVE
CARD02853,C02853,Amex,Platinum,30000000,ACTIVE
CARD02854,C02854,MasterCard,Platinum,200000000,ACTIVE
CARD02855,C02855,JCB,Infinite,50000000,ACTIVE
CARD02856,C02856,VISA,Infinite,200000000,ACTIVE
CARD02857,C02857,JCB,Platinum,500000000,ACTIVE
CARD02858,C02858,Amex,Gold,100000000,ACTIVE
CARD02859,C02859,Amex,Platinum,10000000,ACTIVE
CARD02860,C02860,JCB,Gold,50000000,ACTIVE
CARD02861,C02861,Amex,Gold,200000000,ACTIVE
CARD02862,C02862,JCB,Platinum,30000000,ACTIVE
CARD02863,C02863,MasterCard,Infinite,50000000,ACTIVE
CARD02864,C02864,MasterCard,Platinum,10000000,ACTIVE
CARD02865,C02865,MasterCard,Gold,50000000,ACTIVE
CARD02866,C02866,Amex,Platinum,30000000,ACTIVE
CARD02867,C02867,MasterCard,Platinum,10000000,ACTIVE
CARD02868,C02868,VISA,Platinum,100000000,ACTIVE
CARD02869,C02869,MasterCard,Classic,30000000,ACTIVE
CARD02870,C02870,Amex,Platinum,100000000,ACTIVE
CARD02871,C02871,Amex,Gold,20000000,ACTIVE
CARD02872,C02872,JCB,Gold,20000000,ACTIVE
CARD02873,C02873,MasterCard,Gold,500000000,ACTIVE
