ACCOUNT_ID,CUSTOMER_ID,BALANCE,ACCOUNT_STATUS
ACC02456,C02456,383700000,ACTIVE
ACC02457,C02457,255500000,ACTIVE
ACC02458,C02458,331300000,ACTIVE
ACC02459,C02459,342400000,ACTIVE
ACC02460,C02460,278900000,ACTIVE
ACC02461,C02461,129800000,ACTIVE
ACC02462,C02462,368000000,ACTIVE
ACC02463,C02463,82000000,ACTIVE
ACC02464,C02464,216600000,ACTIVE
ACC02465,C02465,453600000,ACTIVE
ACC02466,C02466,170300000,ACTIVE
ACC02467,C02467,177600000,ACTIVE
ACC02468,C02468,269500000,CLOSED
ACC02469,C02469,481300000,ACTIVE
ACC02470,C02470,327300000,ACTIVE
ACC02471,C02471,120300000,CLOSED
ACC02472,C02472,222400000,ACTIVE
ACC02473,C02473,25800000,ACTIVE
ACC02474,C02474,206200000,ACTIVE
ACC02475,C02475,23000000,ACTIVE
ACC02476,C02476,344400000,ACTIVE
ACC02477,C02477,158900000,ACTIVE
ACC02478,C02478,65900000,ACTIVE
ACC02479,C02479,82200000,ACTIVE
ACC02480,C02480,361200000,BLOCKED
ACC02481,C02481,279500000,ACTIVE
ACC02482,C02482,37500000,ACTIVE
ACC02483,C02483,303000000,ACTIVE
ACC02484,C02484,463700000,ACTIVE
ACC02485,C02485,52100000,ACTIVE
ACC02486,C02486,291200000,ACTIVE
ACC02487,C02487,39100000,ACTIVE
ACC02488,C02488,172700000,ACTIVE
ACC02489,C02489,343700000,ACTIVE
ACC02490,C02490,363700000,ACTIVE
ACC02491,C02491,65200000,ACTIVE
ACC02492,C02492,352100000,ACTIVE
ACC02493,C02493,267500000,ACTIVE
ACC02494,C02494,176000000,ACTIVE
ACC02495,C02495,435400000,ACTIVE
ACC02496,C02496,450300000,ACTIVE
ACC02497,C02497,44800000,ACTIVE
ACC02498,C02498,237900000,ACTIVE
ACC02499,C02499,200900000,ACTIVE
ACC02500,C02500,168300000,ACTIVE
ACC02501,C02501,192100000,ACTIVE
ACC02502,C02502,129900000,ACTIVE
ACC02503,C02503,435600000,ACTIVE
ACC02504,C02504,52800000,ACTIVE
ACC02505,C02505,325900000,ACTIVE
ACC02506,C02506,125100000,CLOSED
ACC02507,C02507,453200000,CLOSED
ACC02508,C02508,86800000,ACTIVE
ACC02509,C02509,245500000,ACTIVE
ACC02510,C02510,496600000,ACTIVE
ACC02511,C02511,246900000,ACTIVE
ACC02512,C02512,444400000,ACTIVE
ACC02513,C02513,444600000,ACTIVE
ACC02514,C02514,381000000,ACTIVE
ACC02515,C02515,359800000,ACTIVE
ACC02516,C02516,116900000,ACTIVE
ACC02517,C02517,247800000,BLOCKED
ACC02518,C02518,174900000,ACTIVE
ACC02519,C02519,258200000,ACTIVE
ACC02520,C02520,369300000,ACTIVE
ACC02521,C02521,287200000,BLOCKED
ACC02522,C02522,81000000,ACTIVE
ACC02523,C02523,120300000,ACTIVE
ACC02524,C02524,307600000,ACTIVE
ACC02525,C02525,236800000,ACTIVE
ACC02526,C02526,93900000,ACTIVE
ACC02527,C02527,302900000,ACTIVE
ACC02528,C02528,369000000,ACTIVE
ACC02529,C02529,478700000,ACTIVE
ACC02530,C02530,360200000,ACTIVE
ACC02531,C02531,35200000,ACTIVE
ACC02532,C02532,490900000,ACTIVE
ACC02533,C02533,273900000,ACTIVE
ACC02534,C02534,451600000,ACTIVE
ACC02535,C02535,309000000,ACTIVE
ACC02536,C02536,92300000,ACTIVE
ACC02537,C02537,210400000,ACTIVE
ACC02538,C02538,9600000,ACTIVE
ACC02539,C02539,263300000,ACTIVE
ACC02540,C02540,209900000,ACTIVE
ACC02541,C02541,296600000,ACTIVE
ACC02542,C02542,234100000,ACTIVE
ACC02543,C02543,165100000,ACTIVE
ACC02544,C02544,240500000,ACTIVE
ACC02545,C02545,364200000,ACTIVE
ACC02546,C02546,136900000,ACTIVE
ACC02547,C02547,453200000,ACTIVE
ACC02548,C02548,265100000,ACTIVE
ACC02549,C02549,69300000,ACTIVE
ACC02550,C02550,257200000,ACTIVE
ACC02551,C02551,374100000,ACTIVE
ACC02552,C02552,283400000,ACTIVE
ACC02553,C02553,222500000,ACTIVE
ACC02554,C02554,57800000,ACTIVE
ACC02555,C02555,31800000,ACTIVE
ACC02556,C02556,163700000,ACTIVE
ACC02557,C02557,54900000,ACTIVE
ACC02558,C02558,231400000,ACTIVE
ACC02559,C02559,123200000,ACTIVE
ACC02560,C02560,490600000,CLOSED
ACC02561,C02561,212500000,ACTIVE
ACC02562,C02562,110600000,ACTIVE
ACC02563,C02563,495800000,ACTIVE
ACC02564,C02564,50200000,CLOSED
ACC02565,C02565,207900000,ACTIVE
ACC02566,C02566,3800000,BLOCKED
ACC02567,C02567,466100000,ACTIVE
ACC02568,C02568,48100000,ACTIVE
ACC02569,C02569,279800000,ACTIVE
ACC02570,C02570,157300000,ACTIVE
ACC02571,C02571,14500000,ACTIVE
ACC02572,C02572,74200000,ACTIVE
ACC02573,C02573,412500000,CLOSED
ACC02574,C02574,158800000,ACTIVE
ACC02575,C02575,431200000,ACTIVE
ACC02576,C02576,336800000,ACTIVE
ACC02577,C02577,491000000,ACTIVE
ACC02578,C02578,285500000,ACTIVE
ACC02579,C02579,76900000,ACTIVE
ACC02580,C02580,134900000,BLOCKED
ACC02581,C02581,170700000,ACTIVE
ACC02582,C02582,67800000,ACTIVE
ACC02583,C02583,444000000,ACTIVE
ACC02584,C02584,125200000,ACTIVE
ACC02585,C02585,304400000,ACTIVE
ACC02586,C02586,284000000,ACTIVE
ACC02587,C02587,127400000,ACTIVE
ACC02588,C02588,491600000,ACTIVE
ACC02589,C02589,163400000,ACTIVE
ACC02590,C02590,248800000,ACTIVE
ACC02591,C02591,82600000,ACTIVE
ACC02592,C02592,192300000,BLOCKED
ACC02593,C02593,253400000,ACTIVE
ACC02594,C02594,379900000,ACTIVE
ACC02595,C02595,102300000,ACTIVE
ACC02596,C02596,379900000,ACTIVE
ACC02597,C02597,199100000,BLOCKED
ACC02598,C02598,475500000,ACTIVE
ACC02599,C02599,236200000,ACTIVE
ACC02600,C02600,164000000,ACTIVE
ACC02601,C02601,115300000,ACTIVE
ACC02602,C02602,498700000,ACTIVE
ACC02603,C02603,93900000,ACTIVE
ACC02604,C02604,54500000,CLOSED
ACC02605,C02605,449800000,ACTIVE
ACC02606,C02606,37500000,ACTIVE
ACC02607,C02607,240200000,ACTIVE
ACC02608,C02608,111700000,ACTIVE
ACC02609,C02609,48100000,ACTIVE
ACC02610,C02610,336700000,ACTIVE
ACC02611,C02611,365200000,ACTIVE
ACC02612,C02612,61500000,ACTIVE
ACC02613,C02613,175200000,ACTIVE
ACC02614,C02614,269400000,ACTIVE
ACC02615,C02615,140600000,ACTIVE
ACC02616,C02616,50400000,ACTIVE
ACC02617,C02617,485600000,BLOCKED
ACC02618,C02618,268400000,ACTIVE
ACC02619,C02619,192800000,ACTIVE
ACC02620,C02620,356600000,ACTIVE
ACC02621,C02621,131100000,ACTIVE
ACC02622,C02622,220200000,ACTIVE
ACC02623,C02623,185400000,ACTIVE
ACC02624,C02624,495600000,ACTIVE
ACC02625,C02625,279900000,ACTIVE
ACC02626,C02626,155400000,ACTIVE
ACC02627,C02627,178300000,ACTIVE
ACC02628,C02628,259100000,ACTIVE
ACC02629,C02629,260000000,ACTIVE
ACC02630,C02630,353300000,ACTIVE
ACC02631,C02631,82500000,ACTIVE
ACC02632,C02632,183900000,ACTIVE
ACC02633,C02633,135100000,BLOCKED
ACC02634,C02634,159400000,ACTIVE
ACC02635,C02635,149400000,ACTIVE
ACC02636,C02636,90500000,BLOCKED
ACC02637,C02637,103100000,ACTIVE
ACC02638,C02638,498200000,CLOSED
ACC02639,C02639,278500000,ACTIVE
ACC02640,C02640,282400000,ACTIVE
ACC02641,C02641,242100000,ACTIVE
ACC02642,C02642,135000000,CLOSED
ACC02643,C02643,292400000,ACTIVE
ACC02644,C02644,24900000,ACTIVE
ACC02645,C02645,393500000,ACTIVE
ACC02646,C02646,412200000,ACTIVE
ACC02647,C02647,190400000,ACTIVE
ACC02648,C02648,386500000,ACTIVE
ACC02649,C02649,29000000,ACTIVE
ACC02650,C02650,325600000,ACTIVE
ACC02651,C02651,443500000,ACTIVE
ACC02652,C02652,236000000,ACTIVE
ACC02653,C02653,76000000,ACTIVE
ACC02654,C02654,433300000,ACTIVE
ACC02655,C02655,354000000,ACTIVE
ACC02656,C02656,186100000,ACTIVE
ACC02657,C02657,107700000,ACTIVE
ACC02658,C02658,451500000,ACTIVE
ACC02659,C02659,140300000,ACTIVE
ACC02660,C02660,153200000,ACTIVE
ACC02661,C02661,104800000,BLOCKED
ACC02662,C02662,435200000,ACTIVE
ACC02663,C02663,198900000,ACTIVE
ACC02664,C02664,271100000,ACTIVE
ACC02665,C02665,106700000,ACTIVE
ACC02666,C02666,325700000,ACTIVE
ACC02667,C02667,223300000,ACTIVE
ACC02668,C02668,48700000,ACTIVE
ACC02669,C02669,141300000,ACTIVE
ACC02670,C02670,166300000,ACTIVE
ACC02671,C02671,421000000,ACTIVE
ACC02672,C02672,94400000,BLOCKED
ACC02673,C02673,19400000,ACTIVE
ACC02674,C02674,246000000,ACTIVE
ACC02675,C02675,302800000,ACTIVE
ACC02676,C02676,387700000,ACTIVE
ACC02677,C02677,311400000,ACTIVE
ACC02678,C02678,109900000,BLOCKED
ACC02679,C02679,44500000,ACTIVE
ACC02680,C02680,76400000,ACTIVE
ACC02681,C02681,45100000,ACTIVE
ACC02682,C02682,87400000,CLOSED
ACC02683,C02683,477400000,ACTIVE
ACC02684,C02684,51100000,ACTIVE
ACC02685,C02685,305900000,ACTIVE
ACC02686,C02686,488200000,ACTIVE
ACC02687,C02687,347400000,ACTIVE
ACC02688,C02688,479400000,ACTIVE
ACC02689,C02689,225000000,BLOCKED
ACC02690,C02690,290800000,ACTIVE
ACC02691,C02691,274800000,ACTIVE
ACC02692,C02692,492200000,ACTIVE
ACC02693,C02693,443800000,ACTIVE
ACC02694,C02694,418400000,ACTIVE
ACC02695,C02695,80900000,ACTIVE
ACC02696,C02696,362400000,ACTIVE
ACC02697,C02697,20100000,ACTIVE
ACC02698,C02698,419100000,ACTIVE
ACC02699,C02699,483000000,ACTIVE
ACC02700,C02700,247600000,ACTIVE
ACC02701,C02701,37200000,ACTIVE
ACC02702,C02702,115500000,ACTIVE
ACC02703,C02703,258500000,ACTIVE
ACC02704,C02704,354700000,ACTIVE
ACC02705,C02705,130900000,ACTIVE
ACC02706,C02706,290800000,ACTIVE
ACC02707,C02707,56700000,ACTIVE
ACC02708,C02708,68300000,ACTIVE
ACC02709,C02709,392800000,ACTIVE
ACC02710,C02710,73700000,ACTIVE
ACC02711,C02711,326300000,ACTIVE
ACC02712,C02712,489900000,ACTIVE
ACC02713,C02713,308700000,ACTIVE
ACC02714,C02714,64200000,ACTIVE
ACC02715,C02715,326400000,ACTIVE
ACC02716,C02716,442200000,ACTIVE
ACC02717,C02717,406000000,CLOSED
ACC02718,C02718,386600000,ACTIVE
ACC02719,C02719,489900000,BLOCKED
ACC02720,C02720,43800000,ACTIVE
ACC02721,C02721,366800000,ACTIVE
ACC02722,C02722,354600000,ACTIVE
ACC02723,C02723,155600000,ACTIVE
ACC02724,C02724,273600000,ACTIVE
ACC02725,C02725,90600000,ACTIVE
ACC02726,C02726,93600000,BLOCKED
ACC02727,C02727,148600000,CLOSED
ACC02728,C02728,13400000,CLOSED
ACC02729,C02729,370100000,ACTIVE
ACC02730,C02730,244400000,ACTIVE
ACC02731,C02731,127200000,ACTIVE
ACC02732,C02732,303000000,ACTIVE
ACC02733,C02733,294800000,ACTIVE
ACC02734,C02734,148300000,ACTIVE
ACC02735,C02735,354200000,ACTIVE
ACC02736,C02736,91600000,ACTIVE
ACC02737,C02737,428200000,ACTIVE
ACC02738,C02738,492400000,ACTIVE
ACC02739,C02739,353900000,ACTIVE
ACC02740,C02740,47900000,ACTIVE
ACC02741,C02741,461000000,ACTIVE
ACC02742,C02742,307200000,BLOCKED
ACC02743,C02743,498300000,ACTIVE
ACC02744,C02744,380100000,ACTIVE
ACC02745,C02745,36100000,ACTIVE
ACC02746,C02746,28600000,ACTIVE
ACC02747,C02747,407000000,CLOSED
ACC02748,C02748,385500000,ACTIVE
ACC02749,C02749,177600000,BLOCKED
ACC02750,C02750,408600000,ACTIVE
ACC02751,C02751,348900000,ACTIVE
ACC02752,C02752,307400000,CLOSED
ACC02753,C02753,189800000,ACTIVE
ACC02754,C02754,214500000,BLOCKED
ACC02755,C02755,216700000,ACTIVE
ACC02756,C02756,146900000,ACTIVE
ACC02757,C02757,395600000,ACTIVE
ACC02758,C02758,462900000,ACTIVE
ACC02759,C02759,436300000,ACTIVE
ACC02760,C02760,10900000,ACTIVE
ACC02761,C02761,33800000,ACTIVE
ACC02762,C02762,402400000,ACTIVE
ACC02763,C02763,218900000,ACTIVE
ACC02764,C02764,478400000,ACTIVE
ACC02765,C02765,184700000,CLOSED
ACC02766,C02766,470400000,ACTIVE
ACC02767,C02767,298700000,ACTIVE
ACC02768,C02768,367400000,ACTIVE
ACC02769,C02769,318700000,ACTIVE
ACC02770,C02770,52000000,ACTIVE
ACC02771,C02771,333600000,ACTIVE
ACC02772,C02772,21700000,ACTIVE
ACC02773,C02773,29100000,ACTIVE
ACC02774,C02774,275500000,ACTIVE
ACC02775,C02775,135700000,ACTIVE
ACC02776,C02776,308700000,ACTIVE
ACC02777,C02777,423000000,ACTIVE
ACC02778,C02778,66300000,ACTIVE
ACC02779,C02779,416600000,ACTIVE
ACC02780,C02780,239000000,ACTIVE
ACC02781,C02781,178900000,ACTIVE
ACC02782,C02782,277600000,ACTIVE
ACC02783,C02783,278300000,ACTIVE
ACC02784,C02784,241700000,ACTIVE
ACC02785,C02785,437600000,ACTIVE
ACC02786,C02786,444700000,ACTIVE
ACC02787,C02787,62100000,ACTIVE
ACC02788,C02788,327600000,CLOSED
ACC02789,C02789,210200000,CLOSED
ACC02790,C02790,259300000,ACTIVE
ACC02791,C02791,29500000,ACTIVE
ACC02792,C02792,87700000,ACTIVE
ACC02793,C02793,163800000,ACTIVE
ACC02794,C02794,167000000,ACTIVE
ACC02795,C02795,85200000,ACTIVE
ACC02796,C02796,305600000,ACTIVE
ACC02797,C02797,152500000,CLOSED
ACC02798,C02798,139100000,ACTIVE
ACC02799,C02799,115400000,ACTIVE
ACC02800,C02800,13600000,ACTIVE
ACC02801,C02801,207200000,CLOSED
ACC02802,C02802,305300000,ACTIVE
ACC02803,C02803,409700000,ACTIVE
ACC02804,C02804,212300000,ACTIVE
ACC02805,C02805,133400000,BLOCKED
ACC02806,C02806,102800000,ACTIVE
ACC02807,C02807,428100000,ACTIVE
ACC02808,C02808,490000000,ACTIVE
ACC02809,C02809,257300000,ACTIVE
ACC02810,C02810,351600000,BLOCKED
ACC02811,C02811,311300000,ACTIVE
ACC02812,C02812,202300000,ACTIVE
ACC02813,C02813,9900000,ACTIVE
ACC02814,C02814,30400000,ACTIVE
ACC02815,C02815,165800000,ACTIVE
ACC02816,C02816,432500000,ACTIVE
ACC02817,C02817,83000000,ACTIVE
ACC02818,C02818,255000000,ACTIVE
ACC02819,C02819,97200000,BLOCKED
ACC02820,C02820,109900000,ACTIVE
ACC02821,C02821,250500000,ACTIVE
ACC02822,C02822,137500000,ACTIVE
ACC02823,C02823,238000000,ACTIVE
ACC02824,C02824,280000000,ACTIVE
ACC02825,C02825,454700000,ACTIVE
ACC02826,C02826,396700000,ACTIVE
ACC02827,C02827,416800000,ACTIVE
ACC02828,C02828,110000000,ACTIVE
ACC02829,C02829,409500000,ACTIVE
ACC02830,C02830,98700000,ACTIVE
ACC02831,C02831,209800000,CLOSED
ACC02832,C02832,36700000,ACTIVE
ACC02833,C02833,54900000,ACTIVE
ACC02834,C02834,13700000,ACTIVE
ACC02835,C02835,369400000,ACTIVE
ACC02836,C02836,329100000,ACTIVE
ACC02837,C02837,254000000,ACTIVE
ACC02838,C02838,322900000,ACTIVE
ACC02839,C02839,129100000,ACTIVE
ACC02840,C02840,292300000,ACTIVE
ACC02841,C02841,125300000,ACTIVE
ACC02842,C02842,176800000,BLOCKED
ACC02843,C02843,340200000,ACTIVE
ACC02844,C02844,487900000,ACTIVE
ACC02845,C02845,125000000,ACTIVE
ACC02846,C02846,331900000,ACTIVE
ACC02847,C02847,428400000,ACTIVE
ACC02848,C02848,310400000,CLOSED
ACC02849,C02849,32600000,ACTIVE
ACC02850,C02850,22800000,ACTIVE
ACC02851,C02851,167400000,ACTIVE
ACC02852,C02852,278300000,ACTIVE
ACC02853,C02853,272100000,ACTIVE
ACC02854,C02854,29700000,BLOCKED
ACC02855,C02855,421500000,ACTIVE
ACC02856,C02856,334400000,ACTIVE
ACC02857,C02857,131500000,ACTIVE
ACC02858,C02858,248000000,ACTIVE
ACC02859,C02859,330600000,ACTIVE
ACC02860,C02860,439900000,CLOSED
ACC02861,C02861,426400000,ACTIVE
ACC02862,C02862,339000000,ACTIVE
ACC02863,C02863,408000000,ACTIVE
ACC02864,C02864,223400000,ACTIVE
ACC02865,C02865,192100000,BLOCKED
ACC02866,C02866,82200000,ACTIVE
ACC02867,C02867,59500000,ACTIVE
ACC02868,C02868,153300000,ACTIVE
ACC02869,C02869,232100000,ACTIVE
ACC02870,C02870,166000000,ACTIVE
ACC02871,C02871,232900000,ACTIVE
ACC02872,C02872,84700000,ACTIVE
ACC02873,C02873,397500000,ACTIVE
ACC02874,C02874,280900000,ACTIVE
ACC02875,C02875,141400000,ACTIVE
ACC02876,C02876,239300000,ACTIVE
ACC02877,C02877,27200000,ACTIVE
ACC02878,C02878,126000000,ACTIVE
ACC02879,C02879,95000000,ACTIVE
ACC02880,C02880,381000000,BLOCKED
ACC02881,C02881,170700000,ACTIVE
ACC02882,C02882,388600000,ACTIVE
ACC02883,C02883,59300000,ACTIVE
ACC02884,C02884,301000000,ACTIVE
ACC02885,C02885,431000000,ACTIVE
ACC02886,C02886,60900000,ACTIVE
ACC02887,C02887,412000000,ACTIVE
ACC02888,C02888,319200000,ACTIVE
ACC02889,C02889,123700000,CLOSED
ACC02890,C02890,71200000,ACTIVE
ACC02891,C02891,305900000,ACTIVE
ACC02892,C02892,222000000,ACTIVE
ACC02893,C02893,171300000,ACTIVE
ACC02894,C02894,322200000,ACTIVE
ACC02895,C02895,216200000,ACTIVE
ACC02896,C02896,120500000,ACTIVE
ACC02897,C02897,160800000,ACTIVE
ACC02898,C02898,2200000,ACTIVE
ACC02899,C02899,236500000,ACTIVE
ACC02900,C02900,136600000,ACTIVE
ACC02901,C02901,126300000,ACTIVE
ACC02902,C02902,227200000,ACTIVE
ACC02903,C02903,440400000,ACTIVE
ACC02904,C02904,389000000,ACTIVE
ACC02905,C02905,106300000,ACTIVE
ACC02906,C02906,221900000,ACTIVE
ACC02907,C02907,233000000,ACTIVE
ACC02908,C02908,344300000,ACTIVE
ACC02909,C02909,480500000,ACTIVE
ACC02910,C02910,92200000,BLOCKED
ACC02911,C02911,268100000,ACTIVE
ACC02912,C02912,484200000,ACTIVE
ACC02913,C02913,475100000,ACTIVE
ACC02914,C02914,44600000,ACTIVE
ACC02915,C02915,259500000,ACTIVE
ACC02916,C02916,235500000,ACTIVE
ACC02917,C02917,461000000,CLOSED
ACC02918,C02918,42300000,ACTIVE
ACC02919,C02919,378100000,ACTIVE
ACC02920,C02920,132200000,ACTIVE
ACC02921,C02921,354400000,ACTIVE
ACC02922,C02922,136500000,ACTIVE
ACC02923,C02923,228700000,ACTIVE
ACC02924,C02924,29500000,BLOCKED
ACC02925,C02925,42600000,ACTIVE
ACC02926,C02926,103900000,ACTIVE
ACC02927,C02927,248300000,ACTIVE
ACC02928,C02928,214400000,ACTIVE
ACC02929,C02929,350100000,ACTIVE
ACC02930,C02930,258100000,ACTIVE
ACC02931,C02931,79600000,ACTIVE
ACC02932,C02932,490200000,ACTIVE
ACC02933,C02933,306000000,ACTIVE
ACC02934,C02934,448200000,ACTIVE
ACC02935,C02935,406100000,ACTIVE
ACC02936,C02936,25800000,ACTIVE
ACC02937,C02937,264700000,ACTIVE
ACC02938,C02938,352600000,ACTIVE
ACC02939,C02939,296700000,ACTIVE
ACC02940,C02940,428300000,ACTIVE
ACC02941,C02941,284800000,ACTIVE
ACC02942,C02942,34200000,ACTIVE
ACC02943,C02943,266100000,ACTIVE
ACC02944,C02944,43100000,ACTIVE
ACC02945,C02945,396000000,ACTIVE
ACC02946,C02946,272800000,ACTIVE
ACC02947,C02947,164200000,ACTIVE
ACC02948,C02948,166800000,ACTIVE
ACC02949,C02949,205300000,ACTIVE
ACC02950,C02950,482800000,ACTIVE
ACC02951,C02951,144500000,ACTIVE
ACC02952,C02952,285700000,ACTIVE
ACC02953,C02953,205200000,ACTIVE
ACC02954,C02954,80500000,ACTIVE
ACC02955,C02955,195600000,ACTIVE
ACC02956,C02956,259100000,ACTIVE
ACC02957,C02957,36800000,ACTIVE
ACC02958,C02958,312500000,ACTIVE
ACC02959,C02959,371400000,ACTIVE
ACC02960,C02960,389500000,ACTIVE
ACC02961,C02961,324000000,ACTIVE
ACC02962,C02962,297000000,ACTIVE
ACC02963,C02963,300200000,ACTIVE
ACC02964,C02964,149800000,ACTIVE
ACC02965,C02965,257700000,ACTIVE
ACC02966,C02966,112000000,ACTIVE
ACC02967,C02967,43700000,ACTIVE
ACC02968,C02968,399200000,ACTIVE
ACC02969,C02969,454300000,ACTIVE
ACC02970,C02970,444700000,ACTIVE
ACC02971,C02971,244900000,ACTIVE
ACC02972,C02972,445000000,ACTIVE
ACC02973,C02973,421500000,ACTIVE
ACC02974,C02974,112400000,ACTIVE
ACC02975,C02975,264300000,ACTIVE
ACC02976,C02976,180700000,ACTIVE
ACC02977,C02977,209100000,BLOCKED
ACC02978,C02978,247100000,ACTIVE
ACC02979,C02979,461600000,ACTIVE
ACC02980,C02980,115000000,ACTIVE
ACC02981,C02981,318300000,ACTIVE
ACC02982,C02982,36100000,ACTIVE
ACC02983,C02983,244600000,ACTIVE
ACC02984,C02984,467700000,ACTIVE
ACC02985,C02985,54200000,ACTIVE
ACC02986,C02986,330100000,ACTIVE
ACC02987,C02987,377600000,ACTIVE
ACC02988,C02988,21800000,ACTIVE
ACC02989,C02989,63700000,ACTIVE
ACC02990,C02990,407600000,ACTIVE
ACC02991,C02991,19900000,CLOSED
ACC02992,C02992,465300000,ACTIVE
ACC02993,C02993,434400000,ACTIVE
ACC02994,C02994,286300000,ACTIVE
ACC02995,C02995,359100000,ACTIVE
ACC02996,C02996,382900000,ACTIVE
ACC02997,C02997,408200000,ACTIVE
ACC02998,C02998,27200000,BLOCKED
ACC02999,C02999,300500000,CLOSED
ACC03000,C03000,479700000,ACTIVE
ACC03001,C03001,227900000,ACTIVE
ACC03002,C03002,294400000,ACTIVE
ACC03003,C03003,110600000,ACTIVE
ACC03004,C03004,57700000,ACTIVE
ACC03005,C03005,436200000,CLOSED
ACC03006,C03006,346900000,ACTIVE
ACC03007,C03007,347000000,ACTIVE
ACC03008,C03008,366200000,ACTIVE
ACC03009,C03009,105900000,ACTIVE
ACC03010,C03010,400700000,ACTIVE
ACC03011,C03011,332700000,ACTIVE
ACC03012,C03012,226400000,ACTIVE
ACC03013,C03013,301000000,ACTIVE
ACC03014,C03014,31400000,ACTIVE
ACC03015,C03015,432800000,ACTIVE
ACC03016,C03016,263700000,ACTIVE
ACC03017,C03017,215600000,ACTIVE
ACC03018,C03018,9300000,ACTIVE
ACC03019,C03019,335800000,ACTIVE
ACC03020,C03020,100500000,ACTIVE
ACC03021,C03021,440100000,ACTIVE
ACC03022,C03022,335700000,ACTIVE
ACC03023,C03023,222900000,ACTIVE
ACC03024,C03024,258900000,ACTIVE
ACC03025,C03025,200100000,ACTIVE
ACC03026,C03026,410100000,ACTIVE
ACC03027,C03027,53000000,CLOSED
ACC03028,C03028,126300000,ACTIVE
ACC03029,C03029,287900000,ACTIVE
ACC03030,C03030,25400000,ACTIVE
ACC03031,C03031,341700000,ACTIVE
ACC03032,C03032,415500000,ACTIVE
ACC03033,C03033,54800000,ACTIVE
ACC03034,C03034,188400000,BLOCKED
ACC03035,C03035,226100000,ACTIVE
ACC03036,C03036,436300000,ACTIVE
ACC03037,C03037,434100000,ACTIVE
ACC03038,C03038,127700000,ACTIVE
ACC03039,C03039,486000000,ACTIVE
ACC03040,C03040,144300000,ACTIVE
ACC03041,C03041,329000000,ACTIVE
ACC03042,C03042,38300000,ACTIVE
ACC03043,C03043,74800000,ACTIVE
ACC03044,C03044,54100000,CLOSED
ACC03045,C03045,216800000,ACTIVE
ACC03046,C03046,255800000,ACTIVE
ACC03047,C03047,135300000,ACTIVE
ACC03048,C03048,60400000,ACTIVE
ACC03049,C03049,375800000,ACTIVE
ACC03050,C03050,163200000,ACTIVE
ACC03051,C03051,223700000,ACTIVE
ACC03052,C03052,300600000,ACTIVE
ACC03053,C03053,420800000,ACTIVE
ACC03054,C03054,216700000,ACTIVE
ACC03055,C03055,13000000,CLOSED
ACC03056,C03056,383200000,ACTIVE
ACC03057,C03057,232500000,ACTIVE
ACC03058,C03058,48800000,ACTIVE
ACC03059,C03059,40000000,ACTIVE
ACC03060,C03060,3100000,ACTIVE
ACC03061,C03061,50000000,ACTIVE
ACC03062,C03062,441500000,ACTIVE
ACC03063,C03063,206000000,ACTIVE
ACC03064,C03064,425800000,ACTIVE
ACC03065,C03065,149600000,ACTIVE
ACC03066,C03066,191100000,ACTIVE
ACC03067,C03067,126000000,ACTIVE
ACC03068,C03068,243900000,ACTIVE
ACC03069,C03069,188400000,ACTIVE
ACC03070,C03070,385800000,ACTIVE
ACC03071,C03071,21400000,ACTIVE
ACC03072,C03072,466200000,ACTIVE
ACC03073,C03073,483300000,ACTIVE
ACC03074,C03074,424200000,BLOCKED
ACC03075,C03075,453500000,CLOSED
ACC03076,C03076,151400000,CLOSED
ACC03077,C03077,231000000,ACTIVE
ACC03078,C03078,412300000,ACTIVE
ACC03079,C03079,463500000,ACTIVE
ACC03080,C03080,17600000,ACTIVE
ACC03081,C03081,315000000,CLOSED
ACC03082,C03082,313500000,ACTIVE
ACC03083,C03083,454100000,ACTIVE
ACC03084,C03084,44600000,ACTIVE
ACC03085,C03085,195000000,ACTIVE
ACC03086,C03086,69100000,ACTIVE
ACC03087,C03087,84900000,ACTIVE
ACC03088,C03088,35200000,ACTIVE
ACC03089,C03089,259000000,ACTIVE
ACC03090,C03090,92100000,ACTIVE
ACC03091,C03091,35000000,BLOCKED
ACC03092,C03092,241800000,CLOSED
ACC03093,C03093,213400000,ACTIVE
ACC03094,C03094,488500000,BLOCKED
ACC03095,C03095,348700000,ACTIVE
ACC03096,C03096,17700000,ACTIVE
ACC03097,C03097,40100000,ACTIVE
ACC03098,C03098,115900000,BLOCKED
ACC03099,C03099,348000000,ACTIVE
ACC03100,C03100,482100000,ACTIVE
ACC03101,C03101,258500000,ACTIVE
ACC03102,C03102,140900000,ACTIVE
ACC03103,C03103,469700000,ACTIVE
ACC03104,C03104,459600000,ACTIVE
ACC03105,C03105,238900000,ACTIVE
ACC03106,C03106,66900000,ACTIVE
ACC03107,C03107,394300000,ACTIVE
ACC03108,C03108,410600000,ACTIVE
ACC03109,C03109,437800000,ACTIVE
ACC03110,C03110,483400000,ACTIVE
ACC03111,C03111,290600000,ACTIVE
ACC03112,C03112,89000000,ACTIVE
ACC03113,C03113,95500000,ACTIVE
ACC03114,C03114,366900000,ACTIVE
ACC03115,C03115,421100000,ACTIVE
ACC03116,C03116,55100000,ACTIVE
ACC03117,C03117,152800000,ACTIVE
ACC03118,C03118,322900000,ACTIVE
ACC03119,C03119,374000000,ACTIVE
