TXN_ID,CARD_ID,CUSTOMER_ID,MERCHANT_ID,TERMINAL_ID,TXN_TIME,AMOUNT,COUNTRY,DEVICE_ID,FRAUD_LABEL
TXN01254,CARD07091,C07091,M009,T009,2026-07-25 09:34:00,38280000,VN,DEV1033,0
TXN01255,CARD01932,C01932,M012,T012,2026-07-15 09:36:00,19150000,VN,DEV1128,0
TXN01256,CARD06568,C06568,M011,T011,2026-07-26 05:31:00,8460000,VN,DEV0545,0
TXN01257,CARD01250,C01250,M012,T012,2026-07-21 12:48:00,22500000,VN,DEV0830,0
TXN01258,CARD04115,C04115,M003,T003,2026-07-25 10:45:00,10240000,SG,DEV0340,0
TXN01259,CARD04327,C04327,M007,T007,2026-07-12 07:03:00,17830000,VN,DEV0832,0
TXN01260,CARD07233,C07233,M011,T011,2026-07-13 19:52:00,19520000,VN,DEV1992,0
TXN01261,CARD09550,C09550,M009,T009,2026-07-26 10:49:00,7360000,VN,DEV1307,0
TXN01262,CARD00883,C00883,M010,T010,2026-07-19 00:13:00,19830000,VN,DEV1789,0
TXN01263,CARD08640,C08640,M013,T013,2026-07-17 01:04:00,16790000,VN,DEV1566,0
TXN01264,CARD06740,C06740,M007,T007,2026-07-23 20:58:00,14320000,VN,DEV0249,0
TXN01265,CARD06315,C06315,M010,T010,2026-07-19 21:25:00,35140000,VN,DEV1441,0
TXN01266,CARD05406,C05406,M006,T006,2026-07-03 13:17:00,11970000,VN,DEV0614,0
TXN01267,CARD00807,C00807,M009,T009,2026-07-16 02:37:00,43500000,VN,DEV1236,0
TXN01268,CARD00680,C00680,M004,T004,2026-07-26 00:16:00,15520000,SG,DEV1799,0
TXN01269,CARD02975,C02975,M006,T006,2026-07-03 07:52:00,33410000,VN,DEV1240,0
TXN01270,CARD02563,C02563,M007,T007,2026-07-25 16:09:00,19070000,VN,DEV0458,0
TXN01271,CARD09620,C09620,M013,T013,2026-07-23 21:09:00,1580000,VN,DEV0922,0
TXN01272,CARD01166,C01166,M005,T005,2026-07-01 04:30:00,23570000,SG,DEV1888,0
TXN01273,CARD05794,C05794,M010,T010,2026-07-27 05:50:00,49300000,VN,DEV0946,0
TXN01274,CARD05030,C05030,M010,T010,2026-07-11 07:02:00,47810000,VN,DEV0142,0
TXN01275,CARD09451,C09451,M006,T006,2026-07-13 15:19:00,15050000,VN,DEV1900,0
TXN01276,CARD03813,C03813,M012,T012,2026-07-13 20:11:00,29480000,VN,DEV1079,0
TXN01277,CARD05809,C05809,M004,T004,2026-07-10 11:11:00,41450000,NG,NEW_DEVICE,1
TXN01278,CARD05571,C05571,M005,T005,2026-07-06 17:36:00,17860000,US,DEV0632,0
TXN01279,CARD07379,C07379,M005,T005,2026-07-14 21:38:00,45540000,HK,DEV0745,0
TXN01280,CARD05622,C05622,M002,T002,2026-07-22 08:23:00,14110000,HK,DEV0278,0
TXN01281,CARD04327,C04327,M003,T003,2026-07-27 09:14:00,6090000,HK,DEV0200,0
TXN01282,CARD07756,C07756,M003,T003,2026-07-19 08:39:00,48840000,US,DEV0701,0
TXN01283,CARD03473,C03473,M009,T009,2026-07-27 10:40:00,25000000,VN,DEV0500,0
TXN01284,CARD05785,C05785,M004,T004,2026-07-07 20:23:00,1580000,SG,DEV1771,0
TXN01285,CARD07866,C07866,M012,T012,2026-07-27 01:53:00,12380000,VN,DEV1289,0
TXN01286,CARD03597,C03597,M003,T003,2026-07-28 02:09:00,29240000,US,DEV1777,0
TXN01287,CARD08910,C08910,M007,T007,2026-07-17 23:54:00,35990000,VN,DEV1673,0
TXN01288,CARD06668,C06668,M014,T014,2026-07-02 10:43:00,34130000,VN,DEV1980,0
TXN01289,CARD04479,C04479,M001,T001,2026-07-17 10:19:00,48130000,VN,DEV1436,0
TXN01290,CARD05065,C05065,M014,T014,2026-07-24 14:32:00,36210000,VN,DEV1474,0
TXN01291,CARD05343,C05343,M010,T010,2026-07-18 15:53:00,26540000,VN,DEV1750,0
TXN01292,CARD02329,C02329,M009,T009,2026-07-07 00:15:00,34040000,VN,DEV0353,0
TXN01293,CARD03353,C03353,M009,T009,2026-07-02 00:39:00,26380000,VN,DEV1709,0
TXN01294,CARD07082,C07082,M004,T004,2026-07-10 08:05:00,42180000,US,DEV0724,0
TXN01295,CARD04075,C04075,M010,T010,2026-07-21 09:10:00,22710000,VN,DEV1609,0
TXN01296,CARD09074,C09074,M004,T004,2026-07-25 03:08:00,18440000,SG,DEV0616,0
TXN01297,CARD04044,C04044,M008,T008,2026-07-04 01:31:00,40440000,VN,DEV0484,0
TXN01298,CARD00224,C00224,M011,T011,2026-07-04 15:36:00,8250000,VN,DEV1100,0
TXN01299,CARD01343,C01343,M014,T014,2026-07-11 00:27:00,48590000,VN,DEV0745,0
TXN01300,CARD09572,C09572,M001,T001,2026-07-17 13:09:00,8040000,VN,DEV1281,0
TXN01301,CARD01761,C01761,M014,T014,2026-07-15 01:46:00,40100000,VN,DEV0830,0
TXN01302,CARD03515,C03515,M002,T002,2026-07-21 01:48:00,13080000,HK,DEV1061,0
TXN01303,CARD02340,C02340,M009,T009,2026-07-24 16:03:00,31820000,VN,DEV1236,0
TXN01304,CARD00927,C00927,M011,T011,2026-07-01 13:05:00,850000,VN,DEV0172,0
TXN01305,CARD03168,C03168,M006,T006,2026-07-13 00:27:00,2210000,VN,DEV1204,0
TXN01306,CARD08731,C08731,M005,T005,2026-07-18 08:28:00,2710000,SG,DEV0698,0
TXN01307,CARD00829,C00829,M007,T007,2026-07-16 19:03:00,3220000,VN,DEV0939,0
TXN01308,CARD03274,C03274,M004,T004,2026-07-14 10:31:00,21850000,US,DEV1849,0
TXN01309,CARD00553,C00553,M010,T010,2026-07-13 14:58:00,18810000,VN,DEV0315,0
TXN01310,CARD03333,C03333,M002,T002,2026-07-25 17:54:00,45590000,US,NEW_DEVICE,1
TXN01311,CARD09050,C09050,M006,T006,2026-07-23 01:31:00,31220000,VN,DEV1790,0
TXN01312,CARD05002,C05002,M008,T008,2026-07-27 11:08:00,43600000,VN,DEV0106,0
TXN01313,CARD02858,C02858,M005,T005,2026-07-09 11:30:00,10350000,US,DEV0659,0
TXN01314,CARD03562,C03562,M003,T003,2026-07-24 09:14:00,14620000,HK,DEV0848,0
TXN01315,CARD08433,C08433,M002,T002,2026-07-19 22:49:00,6290000,HK,DEV0290,0
TXN01316,CARD03507,C03507,M012,T012,2026-07-07 13:59:00,43870000,VN,DEV0676,0
TXN01317,CARD05076,C05076,M013,T013,2026-07-26 18:10:00,23800000,VN,DEV0178,0
TXN01318,CARD01132,C01132,M007,T007,2026-07-25 06:46:00,25400000,VN,DEV0003,0
TXN01319,CARD04729,C04729,M013,T013,2026-07-03 18:49:00,7850000,VN,DEV1602,0
TXN01320,CARD02370,C02370,M009,T009,2026-07-11 16:07:00,43980000,VN,DEV0804,0
TXN01321,CARD04010,C04010,M009,T009,2026-07-12 09:23:00,9550000,VN,DEV1006,0
TXN01322,CARD07026,C07026,M007,T007,2026-07-27 09:47:00,47560000,VN,DEV1414,0
TXN01323,CARD04916,C04916,M002,T002,2026-07-06 04:24:00,37250000,SG,DEV1440,0
TXN01324,CARD00393,C00393,M011,T011,2026-07-11 09:37:00,33060000,VN,DEV1815,0
TXN01325,CARD02242,C02242,M013,T013,2026-07-17 15:49:00,1580000,VN,DEV1060,0
TXN01326,CARD05112,C05112,M013,T013,2026-07-04 07:15:00,35920000,VN,DEV0365,0
TXN01327,CARD00031,C00031,M014,T014,2026-07-17 01:25:00,36380000,VN,DEV0793,0
TXN01328,CARD09015,C09015,M014,T014,2026-07-28 02:15:00,41280000,VN,DEV0365,0
TXN01329,CARD01577,C01577,M008,T008,2026-07-08 14:40:00,1080000,VN,DEV0975,0
TXN01330,CARD01960,C01960,M010,T010,2026-07-01 08:27:00,25040000,VN,DEV0121,0
TXN01331,CARD08750,C08750,M006,T006,2026-07-09 18:26:00,38070000,VN,DEV1417,0
TXN01332,CARD05280,C05280,M004,T004,2026-07-06 13:13:00,25400000,HK,DEV0980,0
TXN01333,CARD01824,C01824,M008,T008,2026-07-11 15:55:00,14710000,VN,DEV1548,0
TXN01334,CARD03305,C03305,M001,T001,2026-07-06 23:14:00,42400000,VN,DEV1244,0
TXN01335,CARD07816,C07816,M001,T001,2026-07-27 04:34:00,38450000,VN,DEV1319,0
TXN01336,CARD02579,C02579,M014,T014,2026-07-08 09:05:00,21100000,SG,NEW_DEVICE,1
TXN01337,CARD03579,C03579,M014,T014,2026-07-13 14:20:00,24670000,VN,DEV1318,0
TXN01338,CARD07095,C07095,M002,T002,2026-07-11 19:34:00,41710000,HK,NEW_DEVICE,1
TXN01339,CARD03043,C03043,M013,T013,2026-07-14 14:09:00,44150000,VN,DEV1533,0
TXN01340,CARD00200,C00200,M007,T007,2026-07-06 17:47:00,410000,VN,DEV1595,0
TXN01341,CARD02488,C02488,M012,T012,2026-07-23 01:14:00,33870000,VN,DEV0769,0
TXN01342,CARD01465,C01465,M003,T003,2026-07-23 19:48:00,47550000,SG,DEV1555,0
TXN01343,CARD06655,C06655,M014,T014,2026-07-04 22:00:00,26260000,VN,DEV1563,0
TXN01344,CARD03711,C03711,M014,T014,2026-07-11 10:21:00,10420000,VN,DEV1584,0
TXN01345,CARD05872,C05872,M011,T011,2026-07-05 15:34:00,8170000,VN,DEV0913,0
TXN01346,CARD01552,C01552,M013,T013,2026-07-02 21:14:00,40310000,SG,NEW_DEVICE,1
TXN01347,CARD02440,C02440,M001,T001,2026-07-17 12:07:00,32880000,VN,DEV1412,0
TXN01348,CARD05403,C05403,M011,T011,2026-07-12 05:55:00,5800000,VN,DEV1553,0
TXN01349,CARD00881,C00881,M011,T011,2026-07-02 09:48:00,33830000,VN,DEV0243,0
TXN01350,CARD06941,C06941,M008,T008,2026-07-08 16:17:00,19320000,VN,DEV0834,0
TXN01351,CARD07169,C07169,M008,T008,2026-07-21 15:12:00,41490000,VN,DEV1786,0
TXN01352,CARD02929,C02929,M005,T005,2026-07-12 06:11:00,30330000,SG,DEV1942,0
TXN01353,CARD00651,C00651,M012,T012,2026-07-06 18:22:00,9950000,VN,DEV1652,0
TXN01354,CARD07382,C07382,M005,T005,2026-07-07 06:02:00,10570000,HK,DEV1909,0
TXN01355,CARD05296,C05296,M012,T012,2026-07-11 05:11:00,49970000,VN,DEV1309,0
TXN01356,CARD08252,C08252,M011,T011,2026-07-10 22:04:00,40660000,VN,DEV1653,0
TXN01357,CARD01050,C01050,M011,T011,2026-07-07 05:11:00,34080000,VN,DEV0267,0
TXN01358,CARD03997,C03997,M006,T006,2026-07-21 10:05:00,5190000,VN,DEV1905,0
TXN01359,CARD00821,C00821,M011,T011,2026-07-25 06:29:00,38110000,VN,DEV0091,0
TXN01360,CARD02193,C02193,M009,T009,2026-07-27 11:17:00,35910000,VN,DEV0245,0
TXN01361,CARD02625,C02625,M011,T011,2026-07-14 14:56:00,28840000,VN,DEV0781,0
TXN01362,CARD07523,C07523,M002,T002,2026-07-23 10:13:00,18170000,HK,DEV1301,0
TXN01363,CARD04320,C04320,M014,T014,2026-07-25 00:17:00,3230000,VN,DEV0186,0
TXN01364,CARD00203,C00203,M004,T004,2026-07-23 19:44:00,31630000,SG,DEV1391,0
TXN01365,CARD08536,C08536,M003,T003,2026-07-12 19:29:00,46980000,SG,DEV0436,0
TXN01366,CARD06367,C06367,M003,T003,2026-07-02 13:57:00,11680000,US,DEV1621,0
TXN01367,CARD07509,C07509,M003,T003,2026-07-01 21:30:00,2990000,SG,DEV1395,0
TXN01368,CARD04774,C04774,M012,T012,2026-07-12 19:03:00,33520000,VN,DEV1070,0
TXN01369,CARD00990,C00990,M008,T008,2026-07-19 13:51:00,18910000,VN,DEV0852,0
TXN01370,CARD07732,C07732,M009,T009,2026-07-23 13:38:00,47690000,VN,DEV1784,0
TXN01371,CARD09961,C09961,M010,T010,2026-07-18 02:24:00,42280000,VN,DEV0479,0
TXN01372,CARD04560,C04560,M012,T012,2026-07-27 14:27:00,48020000,VN,DEV0337,0
TXN01373,CARD08832,C08832,M002,T002,2026-07-02 10:20:00,11680000,SG,DEV1710,0
TXN01374,CARD03491,C03491,M009,T009,2026-07-15 13:29:00,31010000,VN,DEV1988,0
TXN01375,CARD08758,C08758,M008,T008,2026-07-27 20:09:00,48770000,NG,NEW_DEVICE,1
TXN01376,CARD06347,C06347,M003,T003,2026-07-22 04:31:00,26340000,US,DEV0206,0
TXN01377,CARD02815,C02815,M008,T008,2026-07-28 06:05:00,14000000,VN,DEV0849,0
TXN01378,CARD02621,C02621,M006,T006,2026-07-17 17:12:00,27830000,VN,DEV1148,0
TXN01379,CARD00226,C00226,M014,T014,2026-07-26 17:08:00,39080000,VN,DEV0198,0
TXN01380,CARD04206,C04206,M008,T008,2026-07-03 23:00:00,26180000,VN,DEV1802,0
TXN01381,CARD05145,C05145,M014,T014,2026-07-03 01:12:00,3660000,VN,DEV1603,0
TXN01382,CARD03214,C03214,M010,T010,2026-07-01 02:49:00,13130000,VN,DEV0102,0
TXN01383,CARD07737,C07737,M014,T014,2026-07-27 18:22:00,34150000,VN,DEV1610,0
TXN01384,CARD04304,C04304,M012,T012,2026-07-15 10:01:00,32860000,VN,DEV1828,0
TXN01385,CARD03151,C03151,M009,T009,2026-07-06 08:13:00,15280000,VN,DEV0858,0
TXN01386,CARD09800,C09800,M003,T003,2026-07-03 08:08:00,9940000,HK,DEV1490,0
TXN01387,CARD08352,C08352,M005,T005,2026-07-26 05:42:00,39390000,HK,DEV0887,0
TXN01388,CARD07917,C07917,M005,T005,2026-07-05 20:06:00,1370000,HK,DEV0483,0
TXN01389,CARD05318,C05318,M005,T005,2026-07-07 15:37:00,22170000,SG,DEV0801,0
TXN01390,CARD05767,C05767,M009,T009,2026-07-12 20:46:00,22830000,VN,DEV1746,0
TXN01391,CARD09336,C09336,M006,T006,2026-07-04 03:49:00,23630000,VN,DEV0662,0
TXN01392,CARD03617,C03617,M004,T004,2026-07-09 21:06:00,17950000,SG,DEV1100,0
TXN01393,CARD02494,C02494,M014,T014,2026-07-17 00:02:00,21700000,VN,DEV0860,0
TXN01394,CARD04041,C04041,M012,T012,2026-07-06 20:35:00,22230000,VN,DEV0650,0
TXN01395,CARD02862,C02862,M014,T014,2026-07-05 17:14:00,800000,VN,DEV0768,0
TXN01396,CARD00899,C00899,M009,T009,2026-07-20 22:11:00,17580000,VN,DEV1297,0
TXN01397,CARD02793,C02793,M007,T007,2026-07-15 02:40:00,26530000,VN,DEV0494,0
TXN01398,CARD04801,C04801,M010,T010,2026-07-09 01:17:00,10730000,VN,DEV0218,0
TXN01399,CARD04234,C04234,M006,T006,2026-07-06 21:14:00,41000000,VN,DEV1695,0
TXN01400,CARD08411,C08411,M011,T011,2026-07-20 15:31:00,19090000,VN,DEV1354,0
TXN01401,CARD05939,C05939,M011,T011,2026-07-14 01:41:00,20720000,VN,DEV0578,0
TXN01402,CARD05363,C05363,M013,T013,2026-07-12 05:52:00,22700000,VN,DEV1251,0
TXN01403,CARD04669,C04669,M003,T003,2026-07-14 19:21:00,20920000,SG,DEV1215,0
TXN01404,CARD07843,C07843,M004,T004,2026-07-07 18:42:00,17390000,US,DEV1850,0
TXN01405,CARD03573,C03573,M003,T003,2026-07-06 22:00:00,2500000,HK,DEV0619,0
TXN01406,CARD01981,C01981,M001,T001,2026-07-19 20:21:00,28450000,VN,DEV0909,0
TXN01407,CARD05624,C05624,M008,T008,2026-07-28 03:01:00,9310000,VN,DEV0641,0
TXN01408,CARD06567,C06567,M012,T012,2026-07-19 03:36:00,1340000,VN,DEV1198,0
TXN01409,CARD00560,C00560,M007,T007,2026-07-05 09:31:00,27960000,VN,DEV0812,0
TXN01410,CARD07402,C07402,M009,T009,2026-07-02 18:20:00,3780000,VN,DEV1764,0
TXN01411,CARD00425,C00425,M001,T001,2026-07-27 11:49:00,13630000,VN,DEV0774,0
TXN01412,CARD01396,C01396,M002,T002,2026-07-20 03:25:00,39500000,US,DEV0436,0
TXN01413,CARD08289,C08289,M007,T007,2026-07-27 01:14:00,25440000,VN,DEV0526,0
TXN01414,CARD05351,C05351,M008,T008,2026-07-27 08:22:00,9360000,VN,DEV1287,0
TXN01415,CARD06896,C06896,M006,T006,2026-07-10 11:51:00,8870000,VN,DEV1466,0
TXN01416,CARD06272,C06272,M013,T013,2026-07-08 03:19:00,37200000,VN,DEV0902,0
TXN01417,CARD07328,C07328,M001,T001,2026-07-21 06:14:00,26810000,VN,DEV0835,0
TXN01418,CARD06879,C06879,M004,T004,2026-07-16 20:36:00,16050000,US,DEV0408,0
TXN01419,CARD00937,C00937,M004,T004,2026-07-01 05:19:00,5900000,US,DEV0569,0
TXN01420,CARD06493,C06493,M007,T007,2026-07-17 22:50:00,11780000,VN,DEV0815,0
TXN01421,CARD05515,C05515,M007,T007,2026-07-10 20:55:00,9210000,VN,DEV1861,0
TXN01422,CARD08031,C08031,M007,T007,2026-07-02 12:45:00,32110000,VN,DEV0813,0
TXN01423,CARD04842,C04842,M006,T006,2026-07-14 15:52:00,38640000,VN,DEV1070,0
TXN01424,CARD00460,C00460,M004,T004,2026-07-25 12:31:00,11390000,US,DEV0830,0
TXN01425,CARD00095,C00095,M010,T010,2026-07-03 10:47:00,29630000,VN,DEV1405,0
TXN01426,CARD05064,C05064,M005,T005,2026-07-26 18:51:00,26110000,US,DEV1024,0
TXN01427,CARD09001,C09001,M012,T012,2026-07-24 12:57:00,15160000,VN,DEV1397,0
TXN01428,CARD04838,C04838,M008,T008,2026-07-18 13:25:00,6430000,VN,DEV0799,0
TXN01429,CARD07181,C07181,M003,T003,2026-07-14 11:26:00,6320000,HK,NEW_DEVICE,1
TXN01430,CARD00232,C00232,M004,T004,2026-07-17 02:27:00,32530000,SG,DEV0186,0
TXN01431,CARD09368,C09368,M008,T008,2026-07-04 10:09:00,24640000,VN,DEV1678,0
TXN01432,CARD09107,C09107,M010,T010,2026-07-14 02:11:00,11820000,VN,DEV1281,0
TXN01433,CARD05094,C05094,M003,T003,2026-07-09 22:02:00,40890000,US,NEW_DEVICE,1
TXN01434,CARD02426,C02426,M004,T004,2026-07-28 12:53:00,42180000,SG,DEV0651,0
TXN01435,CARD07499,C07499,M004,T004,2026-07-14 18:26:00,40070000,US,DEV0833,0
TXN01436,CARD08764,C08764,M014,T014,2026-07-20 00:31:00,25980000,VN,DEV1353,0
TXN01437,CARD09141,C09141,M004,T004,2026-07-09 10:49:00,9790000,SG,DEV1293,0
TXN01438,CARD09029,C09029,M007,T007,2026-07-25 02:53:00,12760000,VN,DEV1123,0
TXN01439,CARD08451,C08451,M003,T003,2026-07-05 11:21:00,18990000,HK,DEV0307,0
TXN01440,CARD09919,C09919,M004,T004,2026-07-26 17:56:00,36980000,US,DEV1376,0
TXN01441,CARD00092,C00092,M003,T003,2026-07-09 08:29:00,30640000,HK,DEV0531,0
TXN01442,CARD08540,C08540,M010,T010,2026-07-07 14:42:00,47110000,VN,DEV0556,0
TXN01443,CARD08851,C08851,M003,T003,2026-07-26 05:11:00,14670000,HK,DEV0199,0
TXN01444,CARD09301,C09301,M011,T011,2026-07-02 04:51:00,45440000,VN,DEV1900,0
TXN01445,CARD08148,C08148,M012,T012,2026-07-06 20:50:00,39690000,VN,DEV0072,0
TXN01446,CARD00381,C00381,M001,T001,2026-07-27 15:45:00,19790000,VN,DEV1134,0
TXN01447,CARD09949,C09949,M010,T010,2026-07-24 14:21:00,5290000,VN,DEV0215,0
TXN01448,CARD06804,C06804,M006,T006,2026-07-02 16:42:00,39500000,VN,DEV0429,0
TXN01449,CARD06967,C06967,M013,T013,2026-07-07 06:18:00,43990000,VN,DEV0323,0
TXN01450,CARD00446,C00446,M002,T002,2026-07-15 11:19:00,16100000,SG,DEV1251,0
TXN01451,CARD02739,C02739,M007,T007,2026-07-26 13:34:00,15880000,VN,DEV1069,0
TXN01452,CARD04165,C04165,M008,T008,2026-07-24 06:44:00,39450000,VN,DEV1763,0
TXN01453,CARD08948,C08948,M009,T009,2026-07-02 10:28:00,25840000,VN,DEV1122,0
TXN01454,CARD02226,C02226,M010,T010,2026-07-08 08:47:00,45640000,VN,DEV0341,0
TXN01455,CARD08213,C08213,M004,T004,2026-07-11 00:58:00,2290000,SG,DEV1555,0
TXN01456,CARD08317,C08317,M010,T010,2026-07-24 06:53:00,1560000,VN,DEV1222,0
TXN01457,CARD00924,C00924,M013,T013,2026-07-17 18:39:00,13020000,VN,DEV1769,0
TXN01458,CARD00335,C00335,M007,T007,2026-07-07 10:50:00,29470000,VN,DEV1018,0
TXN01459,CARD07190,C07190,M008,T008,2026-07-08 14:03:00,28370000,VN,DEV0125,0
TXN01460,CARD01079,C01079,M006,T006,2026-07-17 01:17:00,14990000,NG,NEW_DEVICE,1
TXN01461,CARD07238,C07238,M002,T002,2026-07-12 10:52:00,23370000,SG,DEV1941,0
TXN01462,CARD06099,C06099,M006,T006,2026-07-24 18:07:00,8290000,VN,DEV0259,0
TXN01463,CARD03387,C03387,M013,T013,2026-07-02 01:37:00,15270000,VN,DEV1681,0
TXN01464,CARD04451,C04451,M002,T002,2026-07-06 10:45:00,960000,US,DEV1964,0
TXN01465,CARD02736,C02736,M008,T008,2026-07-08 07:52:00,14960000,VN,NEW_DEVICE,1
TXN01466,CARD04994,C04994,M007,T007,2026-07-16 23:36:00,40600000,VN,DEV1084,0
TXN01467,CARD05391,C05391,M013,T013,2026-07-05 02:26:00,2240000,VN,DEV1398,0
TXN01468,CARD05719,C05719,M013,T013,2026-07-16 08:16:00,41280000,VN,DEV0610,0
TXN01469,CARD03008,C03008,M012,T012,2026-07-23 16:34:00,38610000,VN,DEV1870,0
TXN01470,CARD05973,C05973,M014,T014,2026-07-08 20:44:00,32320000,VN,NEW_DEVICE,1
TXN01471,CARD06358,C06358,M004,T004,2026-07-05 10:44:00,11930000,US,DEV0032,0
TXN01472,CARD07589,C07589,M009,T009,2026-07-07 21:28:00,28310000,VN,DEV0099,0
TXN01473,CARD07511,C07511,M014,T014,2026-07-06 05:32:00,31140000,VN,DEV1044,0
TXN01474,CARD02085,C02085,M002,T002,2026-07-17 06:42:00,44630000,HK,DEV1211,0
TXN01475,CARD06391,C06391,M005,T005,2026-07-15 11:29:00,30260000,US,DEV0342,0
TXN01476,CARD02584,C02584,M012,T012,2026-07-20 14:49:00,49850000,VN,DEV1239,0
TXN01477,CARD08518,C08518,M005,T005,2026-07-21 03:00:00,6810000,US,DEV0555,0
TXN01478,CARD03619,C03619,M014,T014,2026-07-22 21:51:00,12630000,VN,DEV1359,0
TXN01479,CARD04152,C04152,M006,T006,2026-07-13 16:38:00,41400000,VN,DEV0102,0
TXN01480,CARD00359,C00359,M005,T005,2026-07-22 05:16:00,43750000,HK,NEW_DEVICE,1
TXN01481,CARD03521,C03521,M003,T003,2026-07-13 02:01:00,45410000,SG,DEV1188,0
TXN01482,CARD08326,C08326,M012,T012,2026-07-13 06:35:00,47250000,VN,DEV0091,0
TXN01483,CARD04578,C04578,M012,T012,2026-07-08 18:54:00,44140000,VN,DEV0406,0
TXN01484,CARD04842,C04842,M003,T003,2026-07-10 07:05:00,8510000,SG,DEV1714,0
TXN01485,CARD02708,C02708,M002,T002,2026-07-11 23:54:00,47240000,US,DEV1525,0
TXN01486,CARD01756,C01756,M012,T012,2026-07-11 06:15:00,9770000,VN,DEV1439,0
TXN01487,CARD00189,C00189,M010,T010,2026-07-17 00:30:00,10690000,VN,DEV0848,0
TXN01488,CARD00102,C00102,M013,T013,2026-07-16 00:40:00,12960000,VN,DEV0163,0
TXN01489,CARD08801,C08801,M009,T009,2026-07-17 22:17:00,36460000,VN,DEV0123,0
TXN01490,CARD00968,C00968,M001,T001,2026-07-24 06:55:00,23970000,VN,DEV1226,0
TXN01491,CARD02910,C02910,M008,T008,2026-07-12 23:39:00,720000,VN,DEV1142,0
TXN01492,CARD02697,C02697,M004,T004,2026-07-11 23:05:00,47890000,SG,DEV1229,0
TXN01493,CARD09763,C09763,M003,T003,2026-07-12 17:52:00,15470000,US,DEV0045,0
TXN01494,CARD04267,C04267,M008,T008,2026-07-10 06:10:00,20670000,VN,DEV0853,0
TXN01495,CARD06803,C06803,M001,T001,2026-07-07 20:35:00,41300000,VN,DEV0582,0
TXN01496,CARD09688,C09688,M013,T013,2026-07-18 18:15:00,40890000,VN,DEV0977,0
TXN01497,CARD01194,C01194,M004,T004,2026-07-18 03:16:00,13260000,US,DEV0108,0
TXN01498,CARD01262,C01262,M013,T013,2026-07-18 02:10:00,25950000,VN,DEV1039,0
TXN01499,CARD00038,C00038,M010,T010,2026-07-05 05:47:00,34670000,VN,DEV0942,0
TXN01500,CARD02628,C02628,M012,T012,2026-07-11 20:34:00,15110000,VN,DEV1778,0
TXN01501,CARD05184,C05184,M011,T011,2026-07-19 07:57:00,9190000,VN,DEV0130,0
TXN01502,CARD05829,C05829,M001,T001,2026-07-09 11:29:00,2350000,VN,DEV1225,0
TXN01503,CARD07777,C07777,M004,T004,2026-07-21 06:24:00,8950000,US,DEV0873,0
TXN01504,CARD02703,C02703,M009,T009,2026-07-01 10:40:00,42620000,VN,DEV0624,0
TXN01505,CARD03706,C03706,M013,T013,2026-07-17 10:44:00,2050000,VN,DEV1249,0
TXN01506,CARD04502,C04502,M002,T002,2026-07-28 00:27:00,39000000,HK,DEV0552,0
TXN01507,CARD00926,C00926,M013,T013,2026-07-07 07:58:00,43960000,VN,DEV1800,0
TXN01508,CARD05160,C05160,M007,T007,2026-07-18 09:22:00,580000,VN,DEV0523,0
TXN01509,CARD06120,C06120,M001,T001,2026-07-19 04:01:00,6480000,VN,DEV0426,0
TXN01510,CARD01837,C01837,M003,T003,2026-07-24 00:15:00,25890000,SG,DEV1121,0
TXN01511,CARD06061,C06061,M006,T006,2026-07-19 16:32:00,44130000,VN,DEV0658,0
TXN01512,CARD01908,C01908,M007,T007,2026-07-01 17:48:00,20890000,VN,DEV1712,0
TXN01513,CARD02905,C02905,M014,T014,2026-07-14 18:44:00,29340000,VN,DEV1625,0
TXN01514,CARD02091,C02091,M009,T009,2026-07-26 17:15:00,13210000,VN,DEV0984,0
TXN01515,CARD00710,C00710,M009,T009,2026-07-10 12:26:00,16250000,VN,DEV1064,0
TXN01516,CARD09418,C09418,M004,T004,2026-07-01 11:40:00,28840000,SG,DEV0983,0
TXN01517,CARD07704,C07704,M003,T003,2026-07-03 06:49:00,18230000,US,DEV1031,0
TXN01518,CARD04882,C04882,M003,T003,2026-07-27 17:55:00,7160000,US,DEV0460,0
TXN01519,CARD03005,C03005,M010,T010,2026-07-09 08:27:00,49410000,VN,DEV1949,0
TXN01520,CARD04609,C04609,M013,T013,2026-07-24 10:57:00,31090000,VN,DEV0887,0
TXN01521,CARD06433,C06433,M009,T009,2026-07-22 11:34:00,32240000,VN,DEV1952,0
TXN01522,CARD03251,C03251,M009,T009,2026-07-01 20:56:00,1870000,VN,DEV0275,0
TXN01523,CARD07284,C07284,M013,T013,2026-07-21 01:20:00,32490000,VN,DEV1951,0
TXN01524,CARD00875,C00875,M006,T006,2026-07-07 13:26:00,36970000,VN,DEV1423,0
TXN01525,CARD05375,C05375,M014,T014,2026-07-15 01:11:00,46560000,VN,DEV1025,0
TXN01526,CARD08569,C08569,M007,T007,2026-07-02 03:51:00,3100000,VN,DEV1413,0
TXN01527,CARD02430,C02430,M005,T005,2026-07-01 11:23:00,7940000,HK,DEV0062,0
TXN01528,CARD00769,C00769,M007,T007,2026-07-07 20:04:00,28590000,VN,DEV0391,0
TXN01529,CARD07566,C07566,M007,T007,2026-07-15 01:24:00,12950000,VN,DEV1811,0
TXN01530,CARD03832,C03832,M011,T011,2026-07-21 16:40:00,41230000,VN,DEV1604,0
